value_id,task_id,field_id,value
57e7dab2-c884-44ff-88e3-64a85d7e1c14,f6950426-915f-4707-9b44-4358a3ac4bcd,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
d7b49f50-a319-4241-87ed-e2810e784980,f6950426-915f-4707-9b44-4358a3ac4bcd,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
c96d6702-e5c6-411e-9112-fd1a73eeeb2b,8ecbc85a-2493-4ecf-8826-4b1b4c474564,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
92456db0-987b-4849-8357-350aa77f5691,312c508a-941f-416f-9d1a-56c9d8e83359,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
db723d11-2082-46b4-ad19-cad0424d9f53,736665f5-58de-4c4a-a08d-16a352004aea,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
cef358c9-4823-4bbb-91f9-1e2cc56f192e,2c6a9851-9215-411b-aada-7d2f7d2eed46,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
cc75f55c-202f-4479-80df-15a681cc0f58,2c6a9851-9215-411b-aada-7d2f7d2eed46,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
ae4a1c01-edb7-4d12-8a5a-3f044b181133,393e395f-9dd3-4963-a818-8cc9450dd92e,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
b3218c3b-fcc7-4c3f-9115-859cca141392,ba85b225-d952-4174-ae88-f6fd28a633bb,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
f8fe099d-2f96-4374-983e-8c5778924d4a,ba85b225-d952-4174-ae88-f6fd28a633bb,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
7c4c19e5-931c-43e5-bb40-57853974c1ad,fbc123e9-d0ae-4b61-a050-849f0cea06b5,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
691e7ed8-4761-4dae-8ed0-21d2f4b350b5,fbc123e9-d0ae-4b61-a050-849f0cea06b5,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
6573a308-a42f-40d8-b02e-36e044b717c4,08552ca3-e817-4812-b3ea-7b520245e5d3,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
a8073861-52fa-4224-8aca-136178cddf4f,d43a599d-d9d3-4035-bfdf-5183486bc2e6,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
2fe331d1-bab2-4e5b-abb9-c78ce3e215ad,3d662ff5-39da-461d-a3d7-212168fa2ab9,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
510801a2-b326-461a-acaa-837ca5bdaee7,3d662ff5-39da-461d-a3d7-212168fa2ab9,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
3d8bdaf4-6f1b-40b8-b8d3-adb3bbcea49d,fceaf11e-0f9c-400d-ae5c-c82588c1954f,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
fa1c41c1-986d-4790-92f3-964f7b4f94de,fceaf11e-0f9c-400d-ae5c-c82588c1954f,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
3c0f01de-e1ce-452b-b3e6-2d83ac2a7bae,46a7ca8f-8425-4b9c-86c7-f67dbe568b8e,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
66f7a5e0-babe-4db3-8b88-f3d8c91668f5,46a7ca8f-8425-4b9c-86c7-f67dbe568b8e,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
0627c0e1-f766-4d66-9ec1-2d037e36c769,99855499-2a77-45fa-a225-34e34d9b2907,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
1eeca1de-80a3-47c6-b9fa-5c5b966710cb,99855499-2a77-45fa-a225-34e34d9b2907,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
23ace258-c4e9-49a4-a8bd-6b08477f2391,b1fba65d-0b2d-4a8d-8802-991dfddb452e,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
2720ef25-1d86-404b-9add-7ebdb1453a17,8335012e-851c-4dd8-a081-6d0b5f181dc9,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
02c096c3-b8d9-42ed-8942-000ba37aeea6,8335012e-851c-4dd8-a081-6d0b5f181dc9,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
8f038932-4dfe-4163-8530-4b083cd98109,6804af78-fb2f-47b4-a3ef-e7f0c41e58d1,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
15948fbc-cfbf-4158-b6cb-60402e89d17c,0984bd3d-510a-44ca-baed-157a06a91803,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
9e1204ce-e89b-4b6f-984e-a1b9fdf3ae8b,d4ac3d25-c892-4eb6-b993-74f76735d851,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
9828aec3-af01-49d8-9b85-9aaea748de77,d4ac3d25-c892-4eb6-b993-74f76735d851,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
e4ddcce6-1ac9-48db-8a3f-a72e292acb92,353bee2d-5bc0-409d-b793-dd00c2b35024,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
56d6b831-fa17-464b-8c40-6d96f83792c5,353bee2d-5bc0-409d-b793-dd00c2b35024,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
66c4d253-4777-4803-b79a-f16d3d4230b8,08523c9b-c49a-4c5d-b3fd-29a4d49a6cc3,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
c5050117-1b6e-481f-be10-d1bf070c8bc6,08523c9b-c49a-4c5d-b3fd-29a4d49a6cc3,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
d15d010c-06f8-4f4a-b83f-511791d55030,09258b65-5d0a-4775-8a99-2d88c35e3129,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
8858ea22-ef91-4625-9267-0e4e86ed6f94,010eb765-9acd-44da-8eee-c1fb37033d10,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
054a918e-0ff3-4afa-9ca3-c961ee2eb7c5,010eb765-9acd-44da-8eee-c1fb37033d10,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
d6324484-0380-4802-9ce3-3dbb60662e75,c495fafb-4954-496a-9e41-3c803f05a34a,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
ed946d42-cf06-4534-a7d8-f807fa4204fe,c495fafb-4954-496a-9e41-3c803f05a34a,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
4e479489-4c93-4f95-878b-00f07951ba89,1cf843ed-13ec-4583-99fb-18b22acf92cb,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
57c8eadc-4c4b-4ba5-892b-d258ca8fcc31,1cf843ed-13ec-4583-99fb-18b22acf92cb,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
6aa13ff7-7d7a-4803-8340-74b7a177b1ac,9972d916-9539-454d-a178-2680acfce2cc,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
0002e886-9813-40b8-baa0-52a830bd29e7,9972d916-9539-454d-a178-2680acfce2cc,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
ba68ec96-6e43-4186-9887-a4332f489d4e,da0323b1-3554-484b-929f-d524641e5f55,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
9df9c78b-b174-492e-9ec7-11f174ce3107,f7382544-8df2-4690-91c3-4af551d9c533,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
21421e33-fffe-440a-a665-96c53ee9b41e,f7382544-8df2-4690-91c3-4af551d9c533,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
876e9bb5-d234-4011-af48-cc248d566a0d,21262f10-5a42-4a97-a320-f12ef907c2da,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
95ca66af-c093-4a35-a596-8e7fa282d123,21262f10-5a42-4a97-a320-f12ef907c2da,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
31fa2e38-e793-4c98-9a6a-955b4057dae3,bfc3b0ce-3eb5-4003-8fff-46fb4dbe744e,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
04531eac-b5a2-46d8-abbe-1c9d930b6ca7,d4c68996-5cf3-4f0d-b5d4-6d1a4cf01009,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
567b6c5f-fc91-47eb-b35d-0bbd135e48b9,d4c68996-5cf3-4f0d-b5d4-6d1a4cf01009,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
64208be9-e27a-4f95-a0a7-5d0d041d97ef,a56176b4-0b20-4b42-9fa5-25eec7a147b5,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
7b07cf26-c424-479a-9d30-3110cf66b71c,a56176b4-0b20-4b42-9fa5-25eec7a147b5,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
2436cfc7-e6fc-45c4-9281-0c195b587f79,02f626c3-61b0-4ef1-9bc1-050d1bce9571,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
882d742e-fd5c-4f53-95fe-0932d5cb7fb7,02f626c3-61b0-4ef1-9bc1-050d1bce9571,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
4582f6b1-e810-47ac-8cd7-312ca79a76cc,cee41625-5ddb-461c-9d65-d758e52f833d,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
52bcbb06-2569-4cdd-8846-21b7ecb474ab,cee41625-5ddb-461c-9d65-d758e52f833d,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
8b25595a-1fa0-4341-91dd-737c0479e7ad,47b9cf1f-1f27-47ad-998e-43911e9c12dd,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
30592125-c510-4483-accb-d61f0dc31bf5,e3ff368e-b620-4c3c-acfa-a38871edda3d,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
75720ce9-2fb0-48b6-8110-c2675c7f89f5,f26b7f02-6c90-4e1d-96f5-f35c04b5a889,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
f6eb9f0b-a115-4aae-8036-1a4f4dbdb24f,f26b7f02-6c90-4e1d-96f5-f35c04b5a889,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
08f0cf64-ba22-45ec-890e-78c85c0cfd34,d7ec9319-9bd2-49be-b4a5-86d6c8d11624,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
66605013-eae3-453c-a4f2-fd88fbfc7ef5,d7ec9319-9bd2-49be-b4a5-86d6c8d11624,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
cdd49dc9-987c-4fef-b627-b12a352eba02,dde86ad0-ffb9-42ed-842f-f49688a7832d,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
5fefe9bb-b8bc-4c58-ae9d-c9a34d6d705d,dde86ad0-ffb9-42ed-842f-f49688a7832d,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
75c9d8c7-2297-47a3-ba03-3826339fe251,779cd97e-a33a-4f26-8ead-889c88a2ab37,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
2283a5b7-4856-44ef-8dfe-02b25402e39d,779cd97e-a33a-4f26-8ead-889c88a2ab37,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
1693b095-ff11-479e-afac-319a5b981629,79f6d43c-6d7b-457d-9ec7-053edfaa6df1,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
86e3a146-7f07-40ad-bee6-a06dab730a3d,5fe03c3c-6990-483e-a249-a31fb649dbac,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
6c047261-0704-4f93-802e-8e7874a507f6,5fe03c3c-6990-483e-a249-a31fb649dbac,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
e059fd2f-63ca-4e20-8e1d-35fb62dcdae1,fe7838d8-bede-4488-aba3-bc7df5812ff3,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
a7250f7e-5cf4-448a-8060-ce77b9df74ba,f1d719b7-2bb2-4d75-ac5b-4b65089526fc,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
069539ad-7dd9-4ae4-bcf5-8459b23a4c9b,84198c02-a887-425e-b27d-1984a9b5621f,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
a0bf922e-4a41-44a9-95ad-7506bafd28ba,e588c4ee-924c-4791-afa5-045687d2a3a5,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
3cc42aa7-2a2b-4f99-a2e9-bcc1ee4746a6,e588c4ee-924c-4791-afa5-045687d2a3a5,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
6f38f484-eaa2-420f-8433-944d69df6d91,4634cfde-b244-43e8-adab-8fa46be2246b,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
67906ca2-0f7a-44a1-b722-398231248ec2,22bd1a8c-d67c-4c4b-ac1b-90bf157ba926,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
4b420b10-c720-43a0-8b78-9b597c7acc47,22bd1a8c-d67c-4c4b-ac1b-90bf157ba926,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
5c8e6850-4058-4428-bbd3-e1efb392ead3,7123f4ae-7d39-4e33-b97d-7948727b85b3,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
8552c51f-9878-4a60-91af-aa9207c22688,7123f4ae-7d39-4e33-b97d-7948727b85b3,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
07767837-8ac9-4710-8d70-ae9367429ab6,07b98bb8-36ac-4821-b310-c2529f136f14,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
63cb1eb7-312f-4a4b-b018-20c9717c37e7,cc0092c8-6f9d-494d-92fb-581408854652,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
6451b191-9008-4d01-b85a-7eaf33f51cc1,cc0092c8-6f9d-494d-92fb-581408854652,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
099ac227-f0cd-4eef-bacd-0b194fbd7e64,bbd4beb2-5194-4254-a4bb-805a257a04f8,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
31557d75-5e9b-43b4-8dfb-d74cc2a2452e,bbd4beb2-5194-4254-a4bb-805a257a04f8,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
9f1d9cdd-8d7a-4b71-a75a-9ac30f0cc788,2cc57b74-fd29-49f3-985d-aebd61eb18b1,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
a2064465-499d-460a-b538-fca0e1581f33,2cc57b74-fd29-49f3-985d-aebd61eb18b1,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
7e28c075-081c-4d40-b1e1-ce57b2cf4c24,45f2e8ca-bcc6-43b5-a070-629cfa47477e,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
60535890-2f10-4cef-832e-f7a4e92a12a5,45f2e8ca-bcc6-43b5-a070-629cfa47477e,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
a3862884-8dd8-4284-ba03-5461b149ec90,18210045-98c0-481d-992b-36934e4f170c,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
bb458a48-ae09-4750-8047-6d6a0c066c5e,18210045-98c0-481d-992b-36934e4f170c,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
86d0d5bd-0471-40fc-8e92-2767319935a3,710ad51e-3ebc-4db9-9714-730a97946275,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
c5e9a3d0-787e-42cb-90e8-ceb07c4908dd,710ad51e-3ebc-4db9-9714-730a97946275,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
23ee3409-deff-43f7-8657-03f7143f3d66,6fa5056d-2a0d-4fb5-b081-f75da5a87d60,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
1ed13116-263b-4d55-be3e-bc9e4857793a,6fa5056d-2a0d-4fb5-b081-f75da5a87d60,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
ab25c0ec-cf16-4142-be88-b32362eafd1c,a550bb2c-07b7-417f-b5bf-2fdba4c2a65a,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
5c2f9ab2-4529-4129-b637-20be0a47387b,a550bb2c-07b7-417f-b5bf-2fdba4c2a65a,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
2c46ca7b-f3a2-4c43-a5cd-8d0684cdfa42,27ffe98b-0dad-444b-9469-cdd642613829,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
a722c13e-5316-4297-ae14-a110c2c2cc0f,24f80b10-ee36-484c-a792-92f1428add65,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
7f721c4f-31c1-424f-8d07-6b00019fdb08,c43b7535-5411-496e-aa66-0cc1d8305799,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
3be3b043-b7cf-48fd-b1bd-d648aa5bfe38,c43b7535-5411-496e-aa66-0cc1d8305799,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
7b6be868-b11a-4dbf-98f6-7cc739de158b,b8ed1d06-d1c4-409f-af0d-e64bf5c41f76,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
ef0d2b6b-e072-42c5-9d26-55eae76a026c,b8ed1d06-d1c4-409f-af0d-e64bf5c41f76,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
983ae0a6-516d-4c39-8f55-9cadafd9de0a,312da4e9-34e1-47e5-bbcb-b3d650b24018,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
55a07386-867e-4167-9230-78abc7df6492,312da4e9-34e1-47e5-bbcb-b3d650b24018,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
78d7e202-ca40-40ef-ae59-b31e0c692542,95995c0c-6d7e-43d3-8394-fd94d118243c,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
06d8685d-6053-4ac8-a08e-c09abd35572e,95995c0c-6d7e-43d3-8394-fd94d118243c,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
8615507e-d6cf-4c91-9c8b-da8b96a69a98,f3e56cda-8eda-47b2-9837-c4d623a3b2e1,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
9e49ec91-5e45-4520-8bdd-2467e9861923,14d19655-5934-4ccd-816d-c29aca4521bf,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
00828a57-cf47-437a-9126-1bee20af138b,14d19655-5934-4ccd-816d-c29aca4521bf,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
b06142f5-626a-4053-bc78-5b7c8ab3313d,ef7e83c8-237d-4bb8-b90a-3d57c88b255f,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
0dd558f0-e61e-4742-aff0-8aef43ff7ebb,ef7e83c8-237d-4bb8-b90a-3d57c88b255f,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
3a9e5a3c-ccdd-4a5b-80da-e6584d8232e4,05770103-337a-4b17-88dc-f91c7212c70a,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
84a20c22-e3bf-4dcd-bdd4-c7ce1d41c9be,05770103-337a-4b17-88dc-f91c7212c70a,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
e8fe89df-a0ee-4868-aba1-a552d5e9384a,6bbf0d58-407e-4dec-b3ba-40dad9dac56c,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
8865d53b-1676-4ffa-8b56-ee08e6852091,cfe9991b-a076-4bfe-ba14-0d5653862448,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
715077fb-8fc1-4342-a4be-8df8a5e873a1,68cf0d9d-03ae-43b6-a094-0046b16f9b85,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
8ab21c9b-fabf-4ba7-8147-d52e36d81e80,47f9c043-7bce-4ed1-a298-1c5b159c2f0f,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
1f2436e5-7358-4b88-b982-55db629703c2,47f9c043-7bce-4ed1-a298-1c5b159c2f0f,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
441f18bf-7346-4218-be4e-0cf5c94f465e,bb079f26-ab05-4feb-8426-aed3a17bf4bf,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
048129fd-cb03-42e1-8ab1-8452b0869b36,3dedee26-caf0-420f-a2e7-bc30e3330de1,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
18cfc81f-54bf-4e77-9c1f-dc3caff58364,1fc0d740-95f5-4d2e-8fe1-e50dbb43b0e2,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
d2a343cf-a5a8-46fd-b8e8-fb7b6b9f9625,1fc0d740-95f5-4d2e-8fe1-e50dbb43b0e2,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
6af14255-cbd8-43b8-8615-110e9ac96e73,47a35894-6eae-4d00-9273-0ad219f44ffb,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
f4f07714-67f8-4401-885a-e2bff9e97859,fe9a8a49-007c-4a37-a25d-1a3a1fc40d12,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
5a3ea40e-16d3-4ce8-8b63-08e09fcf63ef,15ff218d-e781-4417-b60b-d48a326c3491,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
0d4f84b3-e985-4343-af21-1cc86e542c2c,171a5bbc-f058-4d92-b5b9-6c6b4480b5aa,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
01e255ad-220e-49f6-b4f9-17e24a699b0d,171a5bbc-f058-4d92-b5b9-6c6b4480b5aa,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
d16a2490-4a9e-49e8-a7c3-1cf5e0a76494,a9f72f68-18b3-4c78-a3ab-a8703e03f9ac,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
818bf90e-3eb9-42e8-9240-c17c4111a603,4efb560d-c628-4381-b617-af5f25863b30,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
0ec25aa7-2e13-47e2-b393-a2baa7ac8a5f,4efb560d-c628-4381-b617-af5f25863b30,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
1f14464e-1d61-4674-9f88-67c95874f23c,375c480f-71c3-4f5c-a56a-6bd21d8b1b09,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
dfce7a92-63b8-4f79-a2e5-2d92044b0f3c,2dbe1ce6-b3ae-4fa8-b76f-992c3d3c505e,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
8c483b70-66b9-4ec4-9385-38a0a9a6ddfa,d701ce1d-2e76-42cb-a7d2-a611e036db9b,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
f8cf3a75-cbb6-485d-9b3f-7472a8ff6203,d701ce1d-2e76-42cb-a7d2-a611e036db9b,8237d2e8-775d-42ec-a9df-096d18bc5ec3,1
e5324954-cf51-431e-81fd-6487b2c112c6,a76ebda5-7b84-48a3-a817-931517678da6,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
3b58d2bc-e248-4c66-936e-7012c697d3c2,a76ebda5-7b84-48a3-a817-931517678da6,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
de78a576-a2b5-41fe-b643-fd4ace41a4a6,7eae9542-7f65-4e72-97b4-fc7aaa73478a,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
f6499c3e-65fb-412f-9f02-40ba2b6b2a0d,7eae9542-7f65-4e72-97b4-fc7aaa73478a,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
1eca0127-c0c1-4fbb-a6cf-b7c431d88026,00697cef-c1e3-4f5d-ab9b-452da93cdb15,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
c2c467be-1b98-4367-bab5-ace856af2c75,00697cef-c1e3-4f5d-ab9b-452da93cdb15,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
82d3068d-d0fe-41a1-bfe6-d0347a0f7097,2c4a6a87-45ef-453e-871a-593ecc6d71c9,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
d8fc781d-535a-402c-a4b5-749cadda0d27,60fd5fc5-1ef7-4692-8aff-a0477380c79d,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
8199ba8f-6475-44be-9508-0709be89b970,60fd5fc5-1ef7-4692-8aff-a0477380c79d,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
d71c1750-3e2d-46d2-9da7-63d06762d1c5,476a9650-121e-471e-9ad7-bccd44ea86a3,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
b2e72b9a-e900-40ac-9588-18b9d30c0dd9,476a9650-121e-471e-9ad7-bccd44ea86a3,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
ec43a61b-e82d-485d-838e-5ab8db2a67cb,b81d8054-6851-4ae8-a13e-a14f61d3323c,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
6c7c9e2d-2b5f-4f15-ae94-bf9d43470184,b81d8054-6851-4ae8-a13e-a14f61d3323c,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
46f35b43-e471-4b20-83b1-11f9ca92dc70,8954b665-d2b4-441c-8c8c-24d6df2360bd,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
83f7bfe4-331c-4258-90df-bf18bf987472,8954b665-d2b4-441c-8c8c-24d6df2360bd,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
e35daab6-4836-49ab-961a-992b226d54c7,26dadea1-b6fe-44c6-9af7-7292b4871089,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
278c8a20-e8fd-4667-b0d6-a96f7d585968,26dadea1-b6fe-44c6-9af7-7292b4871089,8237d2e8-775d-42ec-a9df-096d18bc5ec3,2
4229e377-220c-4cec-8762-93526aa05af5,9470dbcb-3c90-46d3-b462-f980af05bf6f,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
c7da3074-12db-40a3-87c4-7a26a00b5b5a,9470dbcb-3c90-46d3-b462-f980af05bf6f,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
ed86555e-3970-407a-922e-5e8c26fda35d,7f28cd18-2b12-43a8-ab07-974bac934345,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
c5d3051b-c671-432c-a374-6e72eddb6a7f,7f28cd18-2b12-43a8-ab07-974bac934345,8237d2e8-775d-42ec-a9df-096d18bc5ec3,5
cd5ec46f-458b-4456-8bc2-a2a25ad1ed38,bfebc361-49c7-48d2-bec2-c8e366b1c9c6,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
85d9007c-0535-47f9-9d6a-556c8af9df99,bfebc361-49c7-48d2-bec2-c8e366b1c9c6,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
f7e26f4f-57ae-42e8-99ef-1613cda2a50d,2bd191f4-b1d0-4d60-b667-751b9c7c8598,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Low
52ba1dbe-4e83-46db-bb8f-601386e0478c,2bd191f4-b1d0-4d60-b667-751b9c7c8598,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
aa05e0d4-43c5-4339-8ef3-3f3bac15b06a,6fa778b1-865c-4740-b3ff-9612c544cfdc,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,Medium
920263dd-1a07-4586-85ff-22304e2310f9,6fa778b1-865c-4740-b3ff-9612c544cfdc,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
3c5ba572-7f95-44bf-8660-c2b11d52b064,11f45c58-b010-4d70-a959-e5b69faef742,4e39d37d-12d0-4f86-a72c-a81ad99a5fee,High
3bf22ee7-c63b-4ce0-9030-15caf5ed948b,11f45c58-b010-4d70-a959-e5b69faef742,8237d2e8-775d-42ec-a9df-096d18bc5ec3,3
dac5505c-69ff-4971-bb67-702a557d7f55,29c2bad9-b4fe-49e5-9d66-889fbd02175d,8237d2e8-775d-42ec-a9df-096d18bc5ec3,8
